ip_new,location_new,device_new,time_deviation,password_attempts,failed_attempts_24h,geo_distance,label
0,1,1,0.24,1,0,415.06,0
1,0,0,0.64,1,0,284.46,0
1,0,0,0.27,2,1,376.64,0
0,0,1,0.37,3,0,302.28,0
0,0,0,0.58,3,0,228.07,0
0,0,0,0.62,1,1,174.78,0
0,0,0,0.45,1,0,489.31,0
0,0,0,0.38,2,1,314.56,0
1,0,0,0.32,1,0,83.81,0
0,1,1,0.82,4,1,1347.49,1
0,0,1,0.29,1,0,79.3,0
0,1,1,0.69,3,2,1533.04,1
1,0,0,0.53,1,1,32.68,0
1,1,0,0.88,4,5,352.72,1
0,0,0,0.52,2,1,135.07,0
0,1,1,0.28,3,0,126.77,0
0,0,0,0.25,1,1,250.72,0
1,0,0,0.5,1,0,229.15,0
0,0,0,0.09,1,0,63.07,0
1,0,0,0.43,1,0,25.09,0
1,1,0,0.62,4,3,1784.03,1
0,0,0,0.13,1,1,213.72,0
0,0,0,0.63,1,0,249.38,0
0,0,1,0.11,1,1,378.79,0
1,0,0,0.17,1,0,475.54,0
0,0,0,0.1,3,0,336.99,0
0,0,1,0.08,1,0,210.71,0
0,0,0,0.28,2,0,61.03,0
0,0,0,0.47,1,0,115.58,0
0,1,1,0.72,3,1,1444.73,1
0,0,1,0.01,1,1,97.07,0
1,0,1,0.25,1,0,408.52,0
0,1,0,0.09,1,1,146.96,0
0,0,0,0.1,1,2,341.62,0
0,0,0,0.28,1,0,446.26,0
0,1,0,0.14,2,0,221.93,0
0,0,0,0.24,3,0,200.66,0
0,0,0,0.18,1,0,69.52,0
0,0,0,0.37,2,1,308.93,0
0,0,0,0.41,1,1,387.97,0
0,0,0,0.5,1,0,53.06,0
0,0,1,0.07,2,0,368.45,0
1,0,1,0.63,1,0,67.31,0
0,0,0,0.04,1,0,435.89,0
0,0,1,0.32,3,0,80.28,0
0,0,0,0.08,1,1,368.38,0
1,1,1,0.83,3,2,1405.55,1
0,0,0,0.23,1,1,258.4,0
1,1,0,0.95,3,1,1687.31,1
1,0,0,0.63,3,2,275.43,0
1,1,1,0.84,2,3,918.97,1
0,1,0,0.38,3,0,280.6,0
0,0,0,0.14,1,1,104.54,0
0,0,0,0.45,1,1,194.63,0
0,1,1,0.2,1,0,60.19,0
0,0,1,0.49,1,1,243.67,0
1,1,1,0.44,4,1,1391.75,1
0,0,1,0.39,1,0,369.82,0
0,0,1,0.14,1,0,37.09,0
1,0,1,0.35,1,0,103.04,0
0,0,0,0.36,3,0,138.73,0
0,0,1,0.57,1,0,449.19,0
0,0,1,0.29,1,1,471.39,0
0,1,0,0.69,1,0,174.66,0
1,1,1,0.83,2,3,602.9,1
0,0,1,0.46,1,0,171.06,0
0,1,1,0.13,1,0,123.46,0
0,0,0,0.7,2,0,284.69,0
0,1,1,0.2,1,0,387.75,0
0,0,0,0.62,1,0,437.53,0
0,1,0,0.69,1,0,306.7,0
0,0,1,0.4,1,0,66.85,0
0,0,0,0.66,1,0,375.07,0
0,0,0,0.28,1,0,59.54,0
0,0,0,0.2,2,2,60.08,0
0,1,1,0.78,3,5,614.1,1
0,0,1,0.58,3,1,434.35,0
1,1,1,0.98,2,3,1171.69,1
0,0,1,0.7,1,0,428.13,0
1,0,0,0.53,1,0,72.19,0
0,0,0,0.66,1,0,346.54,0
0,0,1,0.33,1,0,175.71,0
0,0,1,0.53,1,1,193.79,0
0,0,0,0.18,2,0,175.68,0
0,0,0,0.07,1,0,147.37,0
0,0,0,0.13,1,0,141.81,0
0,1,1,0.67,1,2,378.66,0
0,0,0,0.18,1,0,168.0,0
0,0,0,0.34,3,1,55.77,0
0,0,0,0.52,2,1,484.52,0
1,0,0,0.16,3,1,283.4,0
0,1,1,0.81,5,1,611.71,1
0,0,1,0.04,1,1,196.62,0
0,0,0,0.09,3,0,113.71,0
0,0,0,0.43,3,0,295.34,0
0,0,0,0.29,2,0,84.59,0
0,0,0,0.64,1,0,279.7,0
1,1,1,0.98,3,3,1637.61,1
1,0,1,0.23,1,0,3.48,0
1,0,0,0.31,1,1,228.25,0
0,1,0,0.63,1,0,42.07,0
0,0,0,0.66,1,0,43.14,0
0,1,0,0.81,5,4,404.02,1
0,0,0,0.32,1,0,297.16,0
0,1,0,0.18,1,1,469.39,0
0,1,0,0.51,1,2,183.29,0
0,0,1,0.14,3,0,366.94,0
1,0,1,0.24,1,1,152.35,0
0,0,1,0.16,1,0,488.49,0
1,0,0,0.51,4,1,602.34,1
0,1,0,0.31,2,0,114.44,0
1,0,0,0.98,4,3,1726.34,1
0,0,0,0.1,1,2,195.98,0
0,0,1,0.63,1,0,306.75,0
0,0,0,0.43,1,0,93.37,0
1,0,0,0.49,2,0,343.46,0
0,0,1,0.49,1,0,233.44,0
1,0,0,0.05,1,1,122.33,0
1,0,1,0.87,4,2,365.49,1
0,0,0,0.63,1,0,488.13,0
1,0,0,0.55,4,3,831.06,1
0,1,0,0.2,2,0,66.06,0
1,0,0,0.02,1,0,126.11,0
0,0,0,0.09,1,0,469.89,0
0,0,0,0.46,1,0,380.4,0
1,1,1,0.76,4,2,1167.59,1
1,0,0,0.35,3,1,51.28,0
1,1,1,0.42,5,1,623.68,1
0,0,0,0.14,1,0,68.78,0
0,1,0,0.6,1,0,334.83,0
0,0,0,0.68,1,0,444.36,0
1,0,0,0.03,1,1,457.88,0
0,0,1,0.04,1,0,207.91,0
0,0,0,0.46,1,0,496.14,0
0,0,0,0.52,1,0,303.37,0
0,0,0,0.49,3,0,117.49,0
1,0,0,0.04,1,0,201.16,0
0,0,0,0.21,1,0,401.74,0
0,0,0,0.29,1,0,147.23,0
0,1,0,0.34,1,0,64.52,0
0,0,0,0.18,1,1,340.0,0
0,1,1,0.32,1,2,419.45,0
0,1,0,0.15,2,0,82.89,0
0,0,0,0.55,2,0,463.83,0
0,0,1,0.7,3,1,406.18,0
0,0,0,0.52,3,0,262.06,0
0,0,1,0.01,1,0,361.35,0
0,0,1,0.4,1,0,273.52,0
0,0,1,0.26,2,0,403.59,0
0,0,0,0.55,1,0,381.33,0
0,0,0,0.2,2,0,17.69,0
0,0,0,0.13,1,0,416.03,0
0,0,0,0.26,3,0,232.39,0
0,0,0,0.23,1,0,16.72,0
0,0,1,0.05,1,0,254.16,0
0,0,0,0.65,1,0,34.47,0
0,0,1,0.3,1,2,494.62,0
0,0,0,0.55,2,0,58.12,0
0,0,0,0.54,2,0,433.29,0
1,1,1,0.68,5,3,1887.99,1
1,1,0,0.78,2,5,1807.67,1
0,0,0,0.5,1,0,272.83,0
1,1,0,0.37,1,2,159.85,0
0,0,0,0.11,1,0,380.95,0
0,0,0,0.48,2,1,11.2,0
0,1,1,0.17,2,0,65.93,0
1,0,1,0.53,2,2,183.98,1
0,0,0,0.69,1,0,145.91,0
1,0,1,0.29,3,0,276.92,0
0,0,0,0.24,1,0,455.63,0
1,1,0,0.81,4,3,447.6,1
0,0,0,0.35,1,0,399.03,0
1,0,1,0.5,4,2,1175.93,1
1,1,1,0.08,3,0,4.66,0
0,1,1,0.58,3,2,1751.53,1
0,0,0,0.36,1,0,28.87,0
0,0,1,0.33,1,0,210.23,0
0,0,0,0.48,1,0,63.31,0
0,1,1,0.93,4,4,892.02,1
0,0,0,0.08,3,0,367.22,0
0,1,1,0.65,5,2,1737.36,1
1,0,1,0.45,3,3,1270.53,1
0,0,1,0.31,1,0,466.42,0
1,1,0,0.02,1,2,144.15,0
0,0,0,0.65,1,0,411.47,0
1,0,0,0.23,2,0,144.71,0
0,0,0,0.35,1,1,138.04,0
1,1,1,0.59,3,3,680.86,1
0,0,0,0.43,1,0,105.95,0
1,1,0,0.63,4,2,1535.97,1
0,0,0,0.48,1,0,322.55,0
0,0,0,0.45,1,0,103.42,0
0,0,0,0.6,1,1,139.64,0
1,1,1,0.44,3,2,1066.13,1
1,1,0,0.95,4,3,598.88,1
0,1,0,0.54,1,0,210.07,0
0,0,0,0.28,3,2,205.29,0
0,0,0,0.65,1,0,77.46,0
0,1,1,0.65,3,1,192.95,1
0,0,0,0.19,1,1,312.82,0
1,1,0,0.53,2,1,681.35,1
0,0,1,0.04,2,0,309.47,0
1,1,0,0.54,3,1,401.32,1
0,0,0,0.02,1,0,359.39,0
0,0,0,0.49,1,0,278.83,0
1,0,0,0.33,2,1,256.54,0
1,1,1,0.71,5,4,1142.62,1
0,0,0,0.33,1,0,143.78,0
0,0,1,0.47,1,2,132.25,0
0,0,1,0.23,1,0,396.36,0
0,0,1,0.03,1,0,113.49,0
1,0,0,0.5,2,0,54.83,0
0,0,0,0.55,1,1,192.83,0
0,1,0,0.34,1,0,379.38,0
1,1,1,0.74,3,2,1716.65,1
0,0,0,0.05,1,1,275.35,0
0,0,0,0.25,3,2,488.24,0
1,0,1,0.39,1,2,232.07,0
1,0,1,0.97,2,3,1309.43,1
0,0,0,0.68,1,1,258.44,0
0,0,0,0.42,1,2,202.68,0
0,0,0,0.2,1,1,449.63,0
0,0,0,0.35,1,0,404.16,0
1,1,1,0.99,5,4,828.21,1
1,0,0,0.18,1,2,29.99,0
0,0,0,0.1,1,0,285.87,0
0,0,0,0.55,1,1,242.52,0
1,0,0,0.41,2,0,432.42,0
0,0,0,0.22,1,0,7.25,0
0,1,0,0.48,1,0,439.54,0
1,1,0,0.97,4,2,1478.95,1
0,1,0,0.44,3,1,231.78,0
0,0,1,0.4,1,1,128.68,0
0,0,0,0.35,1,1,437.14,0
0,0,0,0.14,2,0,396.49,0
1,0,1,0.89,3,1,1885.52,1
0,0,0,0.6,1,0,337.11,0
0,0,0,0.83,3,3,1341.61,1
0,0,0,0.47,1,1,461.52,0
1,1,1,0.59,3,3,1192.34,1
0,0,0,0.35,1,0,272.39,0
0,0,0,0.33,1,0,453.39,0
0,0,0,0.31,1,0,90.14,0
0,0,0,0.41,1,1,399.97,0
0,1,0,0.19,1,0,142.93,0
0,0,0,0.5,2,1,304.15,0
0,0,0,0.47,1,0,55.16,0
0,1,0,0.33,2,0,434.31,0
0,1,0,0.49,1,0,408.13,0
0,1,1,0.71,3,4,1053.12,1
0,0,1,0.07,1,0,435.34,0
0,0,0,0.68,1,0,78.34,0
1,0,1,0.88,2,2,766.39,1
0,0,0,0.36,1,1,484.17,0
0,0,0,0.35,1,0,318.24,0
0,0,0,0.63,1,0,312.87,0
1,1,0,0.47,4,4,1408.42,1
0,0,0,0.56,1,0,436.73,0
1,1,1,0.47,3,3,1576.14,1
0,1,0,0.05,1,0,21.78,0
0,0,0,0.28,1,0,137.5,0
0,0,0,0.04,1,0,414.52,0
0,0,1,0.35,1,0,161.04,0
0,0,1,0.62,1,1,223.32,0
1,1,1,0.47,3,2,698.78,1
0,0,1,0.27,2,0,102.59,0
0,0,0,0.16,1,1,172.6,0
0,0,0,0.22,2,1,261.72,0
0,0,1,0.33,3,0,109.06,0
1,0,1,0.72,4,2,1434.87,1
0,0,0,0.45,2,2,115.19,0
0,0,1,0.26,1,0,207.85,0
1,1,0,0.5,4,1,135.51,1
0,0,1,0.13,2,0,467.97,0
0,0,0,0.4,1,0,149.64,0
1,0,0,0.23,1,1,365.84,0
0,0,0,0.03,1,0,131.13,0
1,0,1,0.41,1,0,101.61,0
0,0,0,0.04,1,1,198.72,0
0,0,0,0.28,1,0,148.71,0
1,0,0,0.61,1,1,399.93,0
1,0,0,0.54,2,0,447.97,0
0,0,0,0.51,1,0,207.35,0
0,1,1,0.24,1,0,497.82,0
0,0,1,0.13,1,0,240.84,0
1,1,1,0.89,2,1,1781.3,1
1,0,1,0.46,2,0,173.87,0
0,0,1,0.11,1,0,305.09,0
0,0,0,0.26,3,0,59.56,0
1,0,0,0.37,1,0,385.95,0
1,1,1,0.47,3,2,638.74,1
0,1,1,0.65,1,1,475.38,0
0,1,0,0.5,1,0,254.44,0
1,0,1,0.52,2,0,293.07,0
0,0,0,0.05,1,0,470.86,0
1,0,1,0.85,2,1,266.34,1
0,0,0,0.65,2,1,258.51,0
0,0,1,0.57,1,1,242.78,0
0,0,0,0.55,1,0,180.03,0
0,0,1,0.2,1,0,298.16,0
0,0,0,0.59,1,0,389.55,0
0,0,1,0.43,2,0,58.65,0
0,0,0,0.31,1,0,290.85,0
0,0,1,0.31,1,2,127.84,0
0,1,0,0.32,1,0,405.98,0
0,0,0,0.22,2,0,6.51,0
0,0,1,0.73,5,3,1366.59,1
0,0,1,0.4,1,0,490.33,0
1,0,0,0.5,2,0,405.03,0
1,1,0,0.8,3,3,1534.1,1
0,0,0,0.09,3,0,482.91,0
0,0,1,0.05,3,0,4.55,0
0,0,0,0.19,1,0,486.27,0
1,0,0,0.28,1,1,207.41,0
0,0,0,0.24,2,0,487.37,0
0,0,0,0.19,1,0,112.64,0
0,0,1,0.62,1,0,240.64,0
0,0,1,0.49,3,0,330.98,0
0,1,0,0.69,1,0,181.18,0
1,0,1,0.64,1,0,49.13,0
1,0,0,0.6,3,0,251.96,0
0,0,0,0.33,1,2,499.62,0
1,0,1,0.71,4,3,1872.58,1
0,0,1,0.04,1,1,240.69,0
0,1,1,0.84,5,2,1055.83,1
0,1,0,0.65,1,2,277.03,0
0,0,0,0.13,1,0,405.3,0
0,0,0,0.51,1,0,249.71,0
0,0,0,0.04,2,0,397.23,0
0,0,1,0.53,1,0,212.65,0
0,0,0,0.08,1,2,172.25,0
0,0,0,0.11,1,0,196.26,0
0,0,0,0.44,2,0,373.33,0
0,0,0,0.58,3,0,226.29,0
0,0,0,0.12,1,0,130.67,0
1,0,0,0.27,2,2,101.74,0
0,1,0,0.08,3,2,385.85,0
1,1,1,0.93,3,2,1853.65,1
1,1,1,0.98,3,3,449.64,1
1,0,0,0.69,1,0,374.04,0
0,0,0,0.38,1,1,441.47,0
0,0,0,0.1,1,0,451.08,0
0,0,0,0.62,2,0,144.63,0
1,0,0,0.0,2,2,93.47,0
0,0,1,0.24,1,1,248.31,0
0,0,0,0.46,1,2,27.31,0
0,0,0,0.31,1,1,213.85,0
0,0,0,0.14,1,0,148.03,0
0,1,0,0.54,1,0,436.91,0
1,1,0,0.68,2,3,338.0,1
0,0,1,0.41,3,0,397.24,0
0,0,0,0.59,1,1,443.64,0
0,0,0,0.18,1,0,485.39,0
0,0,1,0.23,3,0,315.77,0
0,0,0,0.1,2,0,21.99,0
1,1,0,0.86,3,3,356.44,1
0,0,1,0.6,1,0,378.45,0
0,0,0,0.49,2,0,484.08,0
1,1,1,0.73,3,4,1137.56,1
0,0,0,0.48,1,0,251.67,0
0,0,0,0.38,1,2,448.57,0
0,0,0,0.63,4,2,254.35,1
0,0,1,0.27,1,0,92.24,0
0,1,0,0.76,5,3,162.22,1
0,0,0,0.18,1,0,122.26,0
1,1,1,0.52,5,1,282.54,1
0,0,1,0.2,1,0,69.3,0
0,0,1,0.38,1,1,391.52,0
0,0,0,0.35,1,2,45.24,0
0,0,0,0.11,2,0,386.93,0
0,0,1,0.52,2,2,147.61,0
0,0,0,0.23,3,1,412.84,0
0,0,0,0.16,2,0,416.85,0
1,1,0,0.74,4,2,1977.1,1
0,0,0,0.52,2,1,319.99,0
0,0,0,0.13,2,2,107.38,0
0,0,0,0.45,1,1,458.85,0
0,1,0,0.42,1,0,492.16,0
0,1,0,0.3,1,1,498.85,0
0,0,0,0.07,1,0,301.26,0
0,0,0,0.61,2,1,498.28,0
0,0,0,0.3,1,0,222.77,0
0,0,0,0.56,1,1,448.17,0
1,0,0,0.54,2,1,8.27,0
0,0,0,0.21,1,0,22.41,0
0,0,0,0.22,1,0,461.32,0
1,0,1,0.92,4,2,1323.69,1
0,0,0,0.37,3,0,246.98,0
1,0,0,0.32,1,0,184.91,0
0,0,0,0.86,3,2,1864.9,1
0,0,0,0.24,1,0,117.95,0
1,0,0,0.66,1,1,106.45,0
1,1,0,0.87,3,3,317.89,1
0,0,0,0.3,2,1,295.29,0
1,0,0,0.57,1,1,300.37,0
0,0,0,0.66,1,1,183.23,0
0,0,0,0.33,1,0,217.18,0
0,1,0,0.37,3,0,362.82,0
0,0,0,0.13,1,2,398.16,0
0,0,0,0.58,1,0,292.6,0
1,1,1,0.65,3,4,1008.47,1
0,0,0,0.36,1,0,282.87,0
0,0,0,0.01,3,0,234.28,0
0,1,1,0.45,3,1,726.59,1
0,0,0,0.04,1,2,7.32,0
1,0,0,0.1,1,0,53.58,0
1,0,1,0.26,3,1,84.23,0
0,0,0,0.43,3,0,380.44,0
0,0,0,0.23,2,1,267.39,0
0,0,0,0.47,1,0,448.62,0
0,0,0,0.1,1,0,341.53,0
0,0,1,0.63,1,0,463.45,0
0,0,0,0.14,2,1,402.98,0
0,0,0,0.52,2,1,361.31,0
0,1,0,0.87,2,2,1179.94,1
1,1,0,0.88,3,2,152.58,1
0,0,0,0.42,1,1,219.82,0
0,0,0,0.27,3,0,103.26,0
0,1,1,0.53,1,0,272.62,0
0,0,0,0.49,1,0,3.68,0
0,0,1,0.46,1,0,488.33,0
0,0,0,0.5,1,0,15.01,0
1,0,0,0.3,1,0,121.14,0
0,1,0,0.11,1,0,410.53,0
1,1,0,0.75,3,3,272.06,1
0,0,1,0.41,3,0,338.57,0
1,1,0,0.57,3,1,816.23,1
1,0,1,0.82,4,3,513.0,1
1,1,1,0.73,2,2,1856.47,1
0,0,0,0.67,1,0,165.04,0
1,1,0,0.8,4,1,1144.5,1
0,1,0,0.48,1,0,322.97,0
1,0,0,0.62,1,0,47.83,0
0,0,0,0.69,1,0,164.77,0
0,0,0,0.41,2,1,25.3,0
0,0,0,0.26,1,0,458.67,0
0,0,0,0.29,1,1,387.11,0
0,0,0,0.11,1,0,433.7,0
0,0,0,0.68,3,0,410.31,0
0,0,1,0.65,2,1,160.19,0
0,0,0,0.44,1,0,146.52,0
1,1,1,0.95,2,2,683.22,1
0,0,0,0.02,1,0,68.14,0
0,0,0,0.03,1,0,132.59,0
0,0,0,0.57,1,1,45.95,0
0,0,1,0.08,1,0,352.75,0
0,0,0,0.57,1,0,475.12,0
1,0,0,0.23,1,0,188.22,0
1,0,1,0.39,1,2,321.06,0
0,0,0,0.22,1,0,373.09,0
0,0,0,0.23,1,0,492.98,0
0,1,0,0.69,1,0,82.98,0
1,0,1,0.53,1,2,213.32,0
0,0,0,0.14,1,0,223.06,0
0,0,0,0.69,1,0,242.07,0
1,0,0,0.54,1,0,183.06,0
0,0,0,0.62,1,0,346.08,0
0,0,0,0.27,1,2,208.34,0
0,1,0,0.47,5,3,420.77,1
0,0,0,0.45,2,0,323.2,0
1,0,1,0.41,4,2,322.7,1
0,0,0,0.34,1,0,340.49,0
1,1,1,0.68,3,5,1053.12,1
0,0,0,0.4,1,0,311.56,0
0,0,1,0.22,2,0,154.14,0
0,1,0,0.64,1,1,260.88,0
0,0,0,0.06,1,1,314.0,0
0,0,1,0.39,3,2,230.8,0
0,0,0,0.62,1,2,188.66,0
1,0,0,0.31,1,1,333.89,0
0,1,0,0.47,1,0,81.97,0
0,0,0,0.55,1,0,27.83,0
0,1,0,0.69,1,0,427.8,0
0,0,1,0.35,1,0,426.37,0
0,0,0,0.06,3,0,113.23,0
1,0,0,0.33,1,1,261.05,0
1,0,0,0.55,1,0,187.96,0
0,1,0,0.36,2,0,485.89,0
0,0,0,0.54,2,0,176.67,0
0,0,0,0.12,2,0,226.88,0
0,0,0,0.68,1,0,17.06,0
0,0,0,0.09,2,0,177.36,0
0,0,0,0.2,1,0,478.3,0
0,1,1,0.73,2,3,485.05,1
0,0,0,0.66,1,0,84.75,0
0,0,1,0.12,1,0,453.25,0
0,0,0,0.65,3,0,129.25,0
0,0,1,0.21,1,0,195.24,0
0,0,0,0.23,2,0,69.12,0
0,0,0,0.27,1,0,401.88,0
0,0,0,0.24,1,0,399.0,0
0,0,1,0.15,2,0,110.14,0
0,0,1,0.64,1,2,75.83,0
1,0,1,0.82,3,1,359.25,1
0,1,1,0.64,1,0,232.52,0
1,0,0,0.8,2,2,772.49,1
1,0,0,0.28,2,0,322.45,0
0,0,0,0.35,1,0,449.42,0
0,0,0,0.07,1,0,371.25,0
0,0,1,0.39,1,2,464.68,0
0,0,0,0.1,1,0,162.31,0
0,0,1,0.28,3,0,300.54,0
0,0,1,0.29,2,0,190.94,0
0,0,0,0.13,1,0,282.7,0
1,0,0,0.06,1,1,215.68,0
1,1,1,0.96,3,4,1089.0,1
0,0,0,0.69,3,0,420.76,0
0,0,0,0.61,1,0,11.07,0
0,0,1,0.03,1,0,421.55,0
0,0,0,0.5,1,0,377.44,0
1,1,0,0.89,4,2,704.97,1
0,0,0,0.35,1,0,220.77,0
0,0,1,0.63,1,1,16.38,0
1,1,0,0.58,3,2,860.58,1
1,1,1,0.53,2,3,630.91,1
1,0,0,0.27,1,2,204.1,0
0,0,0,0.65,3,1,442.34,0
0,0,0,0.12,2,0,475.23,0
0,0,0,0.36,1,1,159.16,0
1,0,0,0.55,1,0,271.98,0
1,1,0,0.53,1,1,247.25,0
0,0,1,0.83,4,1,617.58,1
0,0,0,0.01,1,0,83.49,0
1,0,0,0.37,1,0,451.49,0
0,0,0,0.55,1,0,478.97,0
0,0,0,0.21,2,0,341.99,0
0,1,0,0.97,3,4,1106.9,1
0,0,1,0.54,3,1,437.44,0
0,0,1,0.11,1,0,489.86,0
0,0,1,0.88,5,2,808.51,1
0,1,0,0.65,1,2,485.68,0
0,0,0,0.42,2,0,66.13,0
0,1,0,0.29,1,2,142.69,0
0,0,1,0.43,2,0,109.22,0
0,0,1,0.74,3,3,217.79,1
0,0,0,0.56,1,0,37.2,0
0,0,1,0.01,3,0,409.72,0
1,0,1,0.81,2,3,1668.66,1
0,0,0,0.45,1,0,354.27,0
0,0,0,0.47,1,0,404.51,0
1,0,0,0.52,1,0,169.54,0
1,0,0,0.05,1,1,353.54,0
0,0,0,0.5,1,0,90.02,0
0,0,0,0.5,1,1,226.41,0
0,0,0,0.04,3,0,294.98,0
0,0,0,0.46,1,0,330.43,0
0,1,1,0.75,4,2,740.45,1
1,1,1,0.53,4,4,1681.12,1
1,0,0,0.17,3,0,366.31,0
0,1,1,0.05,2,0,8.22,0
0,0,0,0.44,1,0,103.51,0
0,1,1,0.06,1,0,401.23,0
0,0,0,0.44,1,2,17.44,0
1,0,1,0.97,5,3,1968.18,1
0,0,0,0.69,1,0,341.16,0
0,0,0,0.07,1,0,103.42,0
0,0,0,0.02,1,0,438.3,0
1,0,1,0.51,4,4,118.45,1
1,0,1,0.59,3,3,498.01,1
0,0,0,0.48,1,0,113.93,0
0,0,0,0.04,1,2,52.64,0
0,0,0,0.37,1,0,97.69,0
0,0,1,0.45,1,0,313.81,0
0,0,1,0.47,1,0,202.51,0
0,1,0,0.57,3,3,183.8,1
1,0,0,0.77,2,4,561.93,1
1,1,1,0.99,3,4,278.74,1
0,1,0,0.48,4,3,881.96,1
0,0,0,0.15,1,0,173.43,0
0,0,0,0.53,1,0,475.72,0
1,1,1,0.61,4,2,219.29,1
0,0,0,0.46,1,1,430.62,0
1,0,0,0.94,2,5,168.32,1
0,0,1,0.87,3,4,501.74,1
0,0,0,0.35,2,0,258.08,0
0,0,0,0.21,1,0,180.31,0
1,0,0,0.6,3,1,367.25,1
0,0,1,0.55,3,2,1221.58,1
1,1,1,0.53,4,1,726.84,1
0,0,1,0.39,2,0,262.06,0
0,1,0,0.08,2,0,19.69,0
0,0,0,0.68,2,0,46.42,0
0,0,0,0.23,1,0,336.13,0
0,0,0,0.67,3,0,21.55,0
1,1,0,0.56,4,4,1361.02,1
0,0,0,0.34,1,0,14.73,0
0,0,0,0.48,1,1,242.65,0
0,0,0,0.2,2,0,32.03,0
1,1,0,0.41,2,1,1832.07,1
0,0,0,0.61,1,0,201.02,0
1,1,1,0.46,4,1,970.27,1
1,0,0,0.05,1,0,368.72,0
0,0,0,0.36,3,0,343.85,0
0,0,0,0.02,1,0,240.78,0
1,0,0,0.48,3,2,356.23,0
0,0,0,0.35,3,0,190.92,0
0,0,1,0.66,5,1,1557.29,1
0,0,0,0.94,3,2,1519.11,1
0,0,0,0.54,1,0,223.71,0
1,1,0,0.94,4,3,1103.89,1
1,1,0,0.46,3,2,479.76,1
0,0,0,0.6,2,1,154.69,0
0,0,0,0.34,1,2,289.98,0
1,1,1,0.71,3,2,813.52,1
0,0,0,0.06,1,1,229.34,0
0,0,0,0.09,1,1,360.63,0
0,0,0,0.36,1,0,59.93,0
0,0,0,0.66,2,0,414.22,0
0,0,0,0.59,1,0,324.47,0
1,1,0,0.79,4,1,1040.25,1
0,0,0,0.48,1,0,64.88,0
0,1,0,0.38,3,0,424.84,0
0,0,0,0.54,1,0,180.55,0
1,0,0,0.66,2,0,248.01,0
1,1,0,0.9,4,4,1006.59,1
0,0,0,0.15,1,0,423.51,0
0,0,1,0.57,1,0,127.67,0
0,0,0,0.24,1,0,464.56,0
0,0,0,0.06,1,0,414.59,0
0,0,0,0.04,1,0,213.86,0
0,1,0,0.25,3,0,187.62,0
0,0,0,0.15,1,0,330.98,0
0,1,0,0.49,1,0,380.58,0
0,0,0,0.1,2,0,194.08,0
0,0,0,0.54,1,0,188.1,0
0,0,0,0.68,1,0,9.48,0
0,0,0,0.53,1,1,447.28,0
0,0,1,0.39,2,0,299.6,0
0,0,0,0.37,1,1,188.81,0
0,0,1,0.12,1,0,235.15,0
0,0,0,0.27,1,0,42.62,0
0,0,0,0.38,2,0,413.15,0
0,0,1,0.43,3,2,1507.96,1
0,0,1,0.69,1,0,186.2,0
0,0,0,0.06,1,0,420.45,0
0,0,1,0.27,1,0,208.26,0
0,0,0,0.36,1,0,327.44,0
0,0,1,0.02,2,0,486.69,0
1,0,1,0.73,5,4,1025.7,1
0,0,0,0.06,2,2,32.87,0
0,0,0,0.69,1,0,148.85,0
1,0,0,0.5,1,1,84.05,0
0,0,1,0.26,1,0,152.8,0
0,0,0,0.19,2,0,346.18,0
0,1,0,0.61,1,0,160.51,0
1,0,0,0.07,1,0,247.35,0
1,0,1,0.29,1,0,347.76,0
0,0,0,0.62,1,0,244.64,0
1,0,0,0.17,1,2,101.36,0
1,0,1,0.97,2,2,1436.85,1
0,0,1,0.24,1,0,398.2,0
0,0,0,0.47,1,0,32.81,0
1,1,1,0.98,3,3,242.6,1
0,0,0,0.29,1,0,153.65,0
0,0,0,0.05,2,0,99.29,0
0,0,0,0.02,2,1,69.09,0
0,1,0,0.58,1,0,338.87,0
0,0,0,0.57,1,0,54.97,0
0,0,0,0.56,1,0,321.71,0
0,0,0,0.43,1,1,261.05,0
0,0,1,0.21,1,0,417.56,0
0,0,0,0.16,1,0,377.75,0
0,0,0,0.5,1,0,337.45,0
0,0,0,0.28,2,0,481.7,0
0,0,0,0.69,1,0,238.53,0
0,0,1,0.25,2,0,319.33,0
0,0,1,0.01,1,0,399.33,0
0,0,0,0.57,2,0,433.77,0
0,1,0,0.06,1,0,256.83,0
0,1,0,0.12,1,0,311.71,0
0,0,0,0.44,3,0,428.56,0
1,0,1,0.29,1,1,381.01,0
1,1,1,0.44,4,3,1187.92,1
0,0,0,0.26,2,1,276.08,0
1,1,1,0.59,3,5,185.67,1
0,0,0,0.59,1,0,353.36,0
1,1,0,0.87,2,3,1096.57,1
0,0,0,0.54,1,0,372.39,0
0,0,0,0.33,2,1,431.72,0
0,0,0,0.39,1,1,17.66,0
0,0,0,0.69,1,0,51.64,0
0,1,1,0.56,3,1,5.1,0
0,1,1,0.67,3,3,839.05,1
0,0,0,0.59,2,0,498.36,0
0,0,0,0.33,1,0,213.74,0
0,1,0,0.24,3,1,141.3,0
0,0,0,0.56,1,0,330.58,0
0,0,0,0.21,1,0,130.5,0
1,0,1,0.25,2,0,452.96,0
0,0,0,0.07,1,2,231.24,0
0,0,0,0.61,1,1,280.68,0
0,0,0,0.58,2,1,44.32,0
0,1,0,0.57,3,1,1811.25,1
0,0,0,0.24,2,0,166.09,0
